Absolute Magnitude,Est Dia in KM(max),Relative Velocity km per sec,Miss Dist.(lunar),Orbit Uncertainity,Minimum Orbit Intersection,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Perihelion Distance,Mean Anomaly,Hazardous
18.4,1.241766613,17.92846152,108.2557373,1,0.03814,0.531198021,0.635216451,18.94493055,37.03187446,0.297790729,315.539623,TRUE
20,0.594346868,23.7053659,70.27490234,0,0.0254032,0.654125019,1.926116617,9.555632639,24.14926091,0.666195549,336.0605206,TRUE
18.4,1.241766613,13.73621629,57.41719818,0,0.107816,0.701493379,2.837322778,11.30176709,172.9180837,0.846959634,63.53026415,FALSE
28.7,0.010815335,8.689363866,1.441468954,7,0.00441937,0.470707736,1.832451054,4.249148051,209.5394879,0.969902168,50.2414292,FALSE
21.3,0.326617897,9.158079233,155.4476318,3,0.117339,0.501265883,0.955199836,10.1742649,125.6630032,0.476390746,356.502551,FALSE
23.174,0.137797069,9.947748123,51.89687347,6,0.0952113,0.223124505,1.406027092,18.49508983,207.6823375,1.092307993,69.81731119,FALSE
16.25,3.342258056,19.17911343,27.7830143,0,0.025757,0.559761402,1.470162312,6.353445563,35.73168803,0.647222195,206.6290803,TRUE
20.4,0.494356193,6.66854993,33.58546829,1,0.0847619,0.174118921,0.980668363,10.05377331,247.0777255,0.809915446,337.563534,FALSE
21.6,0.284472297,14.07539714,83.86722565,0,0.214372,0.287662302,1.448011904,23.81954747,32.67472269,1.031473466,296.305748,FALSE
20.9,0.392681082,7.47793543,73.37686157,1,0.141432,0.475692784,2.114003695,5.655341229,161.2153946,1.108387392,125.664167,FALSE
19.9,0.622357573,14.34289638,67.38317108,1,0.091853,0.244038909,0.823886213,20.41325785,212.253301,0.62282592,39.15839463,FALSE
16.7,2.716689341,23.43172596,73.32965088,0,0.115277,0.580214033,1.184252563,36.82687223,53.51079566,0.497132607,320.4049655,FALSE
23.3,0.130028927,9.211839245,99.49581909,5,0.018281,0.310489221,1.065854302,5.753759695,196.4877402,0.73491803,110.1686537,FALSE
22.1,0.225964377,13.96684342,168.0875397,5,0.0854498,0.234942015,1.316765428,27.49201337,65.30558873,1.007401905,33.09059804,FALSE
21.3,0.326617897,19.96732404,148.9658051,5,0.0427367,0.452320725,1.702995909,12.06866945,8.788946167,0.932695564,244.801984,TRUE
24.4,0.078350176,6.243014377,125.44384,0,0.0301788,0.130257898,1.176432674,8.454072902,200.6528192,1.023193027,232.0425488,FALSE
19.3,0.820427065,18.51540037,115.7296371,0,0.037944,0.43928213,1.726385606,16.49497716,226.248957,0.968015259,207.8706723,TRUE
26.5,0.029787906,3.091982977,23.99005127,1,0.00576149,0.013948498,0.988667858,4.3209082,264.4056022,0.974877427,58.24402434,FALSE
24.7,0.068240151,12.93733703,87.04401398,8,0.0888196,0.156892213,0.974354331,25.45421589,246.1053751,0.821485723,219.3411439,FALSE
25.5,0.04721065,14.69768439,88.52872467,7,0.0199792,0.277983451,1.257133696,9.226926451,249.0385697,0.907671332,72.43326351,FALSE
21.2,0.342010925,1.980141465,121.6596298,4,0.224921,0.175505699,1.481559135,5.486227267,168.5755275,1.221537063,218.8249783,FALSE
18.1,1.425738833,12.27968112,114.0076904,1,0.0241048,0.152046442,0.958969353,21.61493862,288.0591075,0.813161476,358.464213,TRUE
17.8,1.636967205,28.10447616,85.53633118,0,0.163058,0.568608746,1.400998187,38.19808342,242.6311658,0.604378365,85.82979742,FALSE
22.1,0.225964377,13.57504999,107.5891724,3,0.0792105,0.385004085,0.961003981,17.66640726,300.8517557,0.591013523,263.9531663,FALSE
19.8,0.651688382,26.22156826,155.5378418,0,0.0774422,0.503326114,1.80385893,26.00855437,245.0350148,0.895929625,98.74558613,FALSE
21.2,0.342010925,19.99105396,119.479744,1,0.119044,0.380539389,1.007804672,7.422343302,20.3030661,0.624295298,341.6634797,FALSE
20.7,0.430566244,25.68924858,98.88426971,6,0.109481,0.620409163,1.616750199,10.41605768,125.9556864,0.613703562,330.0626824,FALSE
24.5,0.074823838,11.49349354,60.32567978,4,0.00157849,0.353518279,1.475090298,1.103625991,173.4988117,0.953618914,283.1466472,FALSE
29.345,0.008036001,11.62963976,121.5762711,5,0.00240555,0.142864096,0.928032066,5.325681282,159.760863,0.795449604,238.7678626,FALSE
17.7,1.714115092,12.63028549,111.6932449,0,0.0196183,0.578348136,1.491506147,7.789457784,110.7937623,0.628896348,237.8650321,TRUE
19.1,0.899580388,15.86105428,163.3746338,0,0.0423433,0.369145978,0.823169631,17.50753783,297.797371,0.519299872,210.5734792,TRUE
18.2,1.361570015,28.06133549,79.37125397,0,0.0261465,0.700040222,1.875934418,47.71196594,271.1712062,0.562704871,11.477915,TRUE
20.9,0.392681082,11.64454628,48.86585236,6,0.114409,0.328738048,1.526040934,20.31261587,274.0847866,1.024373216,176.7910441,FALSE
21.7,0.271668934,16.64857454,111.0670166,4,0.0644987,0.36170701,1.481719875,8.924496063,80.55848096,0.945771409,214.467469,FALSE
20.6,0.450858206,5.497672186,102.4335175,2,0.202698,0.417914325,1.958675255,11.21025135,44.05173907,1.140116807,250.4887669,FALSE
20,0.594346868,11.5994442,19.40898132,1,0.0329288,0.139797017,1.024654682,19.87996921,95.09652174,0.881411014,234.3764579,TRUE
20.2,0.542050786,8.83209794,110.1656342,0,0.027811,0.265696985,1.250212456,16.32800944,156.4374426,0.918034776,98.91995582,TRUE
24.6,0.07145621,10.62642581,122.4325714,6,0.071717,0.263048625,0.876904477,16.73653903,144.4533847,0.64623596,98.09674928,FALSE
24.6,0.07145621,10.66993548,5.459754467,8,0.0070155,0.385057971,1.452004592,10.89196483,268.0116761,0.89289865,334.4096996,FALSE
18.4,1.241766613,17.14993687,99.07794189,1,0.234728,0.61407927,1.630870635,15.76173374,327.6065705,0.629386786,298.5483158,FALSE
25.3,0.051765448,4.685706866,64.18623352,5,0.0253681,0.173857866,0.985278781,2.636233376,193.7175231,0.813980315,180.5697456,FALSE
18.7,1.081533507,13.59855043,66.73794556,0,0.066691,0.547584919,2.018929523,9.846668069,44.76280512,0.913394163,67.99180035,FALSE
27.1,0.022596438,9.335961184,110.0888672,6,0.0115762,0.278938125,0.94625836,6.504062867,296.145587,0.682310827,45.69321434,FALSE
28.4,0.012417666,6.971050128,3.241051674,5,0.00136991,0.186273503,0.949523353,8.881277541,285.765634,0.772652312,193.8304405,FALSE
18.7,1.081533507,13.59855711,66.73796082,0,0.0657158,0.547744125,2.01883829,9.84770123,44.76182242,0.913031477,205.3942069,FALSE
23.7,0.108153351,5.367412298,116.6334229,7,0.0262827,0.210887022,1.144807502,5.383943382,69.40924768,0.903382457,214.8574624,FALSE
25.6,0.045085821,5.13660367,99.41834259,5,0.0279594,0.257887694,0.917906928,7.333257404,354.3754188,0.681190027,248.6459447,FALSE
22.7,0.171411509,19.14282446,142.8488464,6,0.0149365,0.530052288,2.094836798,4.710038549,176.2039262,0.984463761,113.1007254,FALSE
27.8,0.016369672,23.90612271,181.9987793,7,0.00343495,0.438261276,1.559269324,3.505492304,153.2548774,0.875901961,77.22211137,FALSE
23.1,0.142573883,3.683502327,147.6064606,1,0.244813,0.394694527,2.069789919,6.582243902,117.3082233,1.252855165,128.4458676,FALSE
23.6,0.113250461,11.18327691,153.6654663,7,0.0134963,0.36478542,0.811269974,5.381469744,159.2151718,0.515330516,263.4115453,FALSE
20.4,0.494356193,9.486579029,103.2811737,5,0.191083,0.636515823,2.610536919,15.10668782,202.9156456,0.948888863,141.5947083,FALSE
19,0.941976306,19.42934818,168.1477051,1,0.089119,0.379618045,0.851839911,24.45381292,150.7160727,0.528466109,322.5292584,FALSE
25,0.059434687,16.86035483,17.66987419,6,0.00174728,0.452082632,1.283435838,17.10528493,318.0981354,0.703216786,295.2222153,FALSE
21.7,0.271668934,16.47387944,166.2635193,1,0.14114,0.308475547,1.555889637,13.21193955,128.0621733,1.075935731,55.50309951,FALSE
19,0.941976306,19.80774838,93.32139587,0,0.239046,0.463582487,1.79618743,32.39574163,147.3381831,0.963506394,92.0622423,FALSE
25.3,0.051765448,8.90632767,33.94652176,7,0.000526625,0.294084118,1.330893264,0.705601485,324.5167691,0.939498693,174.773222,FALSE
20.2,0.542050786,8.500047249,169.3616028,0,0.119386,0.15829944,1.221222963,15.73210383,105.7172766,1.027904052,308.6824689,FALSE
23.1,0.142573883,17.64367935,158.6566467,6,0.00496622,0.239557038,1.30768953,14.03024781,288.3868113,0.9944233,294.8095357,FALSE
23.1,0.142573883,15.90289327,166.2909241,4,0.145097,0.148254557,1.248408958,25.62276113,158.6205683,1.063326641,142.5880667,FALSE
20.3,0.517654482,10.7945796,94.47214508,3,0.0862781,0.2837355,1.364669646,13.21894033,185.4569706,0.977464422,149.0119007,FALSE
21.1,0.358129403,17.14010706,151.0299225,1,0.316524,0.193873449,1.589584469,32.36162591,308.440675,1.281406246,353.1765938,FALSE
19,0.941976306,16.9611322,114.4862289,1,0.20947,0.419204974,1.649810398,32.57862329,155.1178698,0.958201673,302.3036909,FALSE
24.8,0.065168838,8.626622952,107.1735077,7,0.0291821,0.266821976,1.011020343,6.970202977,229.3883853,0.741257897,341.8286099,FALSE
22.7,0.171411509,4.980530546,118.7880249,1,0.300639,0.027937509,1.310762653,7.265658888,150.2649292,1.274143209,149.8225379,FALSE
22,0.23661375,5.556097081,38.40590668,1,0.094016,0.241158012,1.426541593,8.555753761,135.993235,1.082519658,307.9591399,FALSE
18.8,1.032856481,21.74343515,190.6813049,2,0.188015,0.709528978,1.668827152,13.73554529,83.08101313,0.484745929,243.1073614,FALSE
29.1,0.008995804,15.67739343,169.8415985,6,0.00257613,0.115992528,1.050311006,1.033141714,348.0195183,0.928482777,97.98562042,FALSE
21.9,0.247765013,21.3534753,168.9357147,2,0.0360908,0.378540305,0.904569906,26.05279691,132.1133405,0.562153738,220.4697639,TRUE
21.2,0.342010925,19.02150005,38.01609421,6,0.0667857,0.437398953,1.442414905,24.56842188,151.7319137,0.811504136,317.5623087,FALSE
21.3,0.326617897,13.7166718,149.4324646,6,0.210535,0.04284157,1.246462074,26.32203992,345.5500838,1.193061682,189.5760641,FALSE
26.3,0.03266179,8.042187847,193.182312,6,0.000822865,0.276216477,1.087621883,16.01011298,222.2294415,0.787202797,125.0856468,FALSE
30.8,0.004111876,31.85216524,190.1897583,6,0.000118866,0.600300102,1.70687397,1.372379455,161.8499823,0.682237351,60.86992118,FALSE
21.4,0.311917671,22.37937125,188.6827087,1,0.02399,0.410133369,0.820322208,21.73466211,158.3762559,0.483880697,139.3409019,TRUE
19.5,0.748238376,8.293615167,52.49512482,0,0.0579281,0.381058244,1.726965679,8.719324512,152.6355617,1.06889117,334.5263272,FALSE
23.8,0.103285648,5.677681356,40.14925766,6,0.0937947,0.186324896,1.352378829,10.27046201,343.788751,1.100396984,124.2085236,FALSE
23.6,0.113250461,6.928485851,7.38438654,6,0.0158973,0.528774709,2.170284038,1.723752184,354.8081346,1.022692726,44.09348431,FALSE
21.4,0.311917671,4.606942941,69.4430542,6,0.166564,0.491377684,2.289426035,3.263791759,99.08813968,1.164453172,316.6084395,FALSE
23.2,0.136157002,23.68286188,179.625,7,0.256883,0.423468406,0.888800746,28.01445031,188.4797017,0.512421711,59.95636571,FALSE
25.2,0.054205079,13.99268538,50.37031174,8,0.0304341,0.497119354,0.706211986,9.525145882,193.1007752,0.35514034,216.451767,FALSE
17.9,1.563291544,27.36113233,128.5316467,4,0.31511,0.760584408,2.348036586,26.29296526,208.2513974,0.562156569,270.3359744,FALSE
19.5,0.748238376,8.293615433,52.4950676,0,0.058006,0.381100608,1.72688923,8.719476489,152.6326394,1.068770694,148.2605046,FALSE
23.4,0.124176661,14.56979125,150.997406,0,0.00213431,0.137515456,1.151770953,0.913567454,306.1285862,0.993384645,55.96577205,FALSE
23.1,0.142573883,11.64100037,145.2752838,7,0.0883269,0.303373969,1.557682206,11.83456572,16.07055386,1.085121973,49.54091249,FALSE
25.3,0.051765448,5.469063875,30.50448418,9,0.0768007,0.476575727,2.06181092,2.274422301,26.23718574,1.079201881,8.392285017,FALSE
25.3,0.051765448,8.490932285,48.20655441,8,0.00384093,0.346203828,0.814037303,7.620953343,57.67580406,0.532214473,238.761545,FALSE
20.4,0.494356193,25.01998294,159.2754974,1,0.15888,0.394679282,1.234498247,26.35251175,211.6872066,0.747267366,67.50164963,FALSE
27.6,0.017948989,20.37292181,166.2885742,6,0.000161065,0.26845335,1.013233883,0.057930048,358.4071079,0.741227853,194.0742212,FALSE
23.9,0.098637028,16.71305266,141.0980377,7,0.121723,0.231307223,0.927384397,25.06006382,124.0992989,0.712873688,101.8499399,FALSE
19.4,0.783501764,12.91788922,172.1918182,4,0.232081,0.578447721,2.750054782,8.968897057,100.7963043,1.15929186,65.80280171,FALSE
19.8,0.651688382,16.15552246,173.1043243,0,0.0568928,0.384115437,0.876730091,7.402628545,301.6386489,0.539964529,63.66216067,FALSE
23.6,0.113250461,6.75187337,18.14790154,5,0.0400445,0.532718389,2.202853106,3.359951038,33.3103106,1.029352748,13.92254531,FALSE
19.5,0.748238376,18.02726711,67.13674927,5,0.012568,0.32889032,1.479676359,30.28570205,348.6258507,0.993025127,188.533899,TRUE
26.1,0.03581294,11.61334653,132.8899536,4,0.0392348,0.093163765,1.085621627,5.825698102,315.0842739,0.984481028,238.3144535,FALSE
25.9,0.039268108,8.180440788,180.6231995,2,0.00146229,0.290970468,1.178964056,6.677593016,72.50206041,0.835920333,167.8687324,FALSE
19.9,0.622357573,14.12093319,112.2842255,1,0.091853,0.244038909,0.823886213,20.41325785,212.253301,0.62282592,39.15839463,FALSE
22.2,0.215794305,28.01258661,158.7653961,1,0.0499383,0.498869693,1.100327267,10.78773208,16.98040476,0.551407341,165.1195034,FALSE
21.6,0.284472297,21.97705048,188.66008,3,0.334879,0.379403775,1.066915003,28.89741197,127.241292,0.662123423,31.16049398,FALSE
24.522,0.074069597,11.80612538,117.9392853,7,0.0441079,0.111585627,0.929546211,10.77225156,232.1482445,0.825822214,145.1472951,FALSE
26,0.037500752,16.32269544,182.1591949,6,0.010158,0.492511407,0.87861537,3.509213058,183.2006629,0.445887278,28.815745,FALSE
21,0.375007522,2.0066372,102.0914688,1,0.262164,0.159917633,1.496726139,3.097240631,217.0541013,1.257373238,138.4108968,FALSE
21.8,0.259441818,10.31948455,104.4732666,2,0.218889,0.31047553,0.966719185,14.8794516,205.1788196,0.666576534,317.9807895,FALSE
21.5,0.297879063,26.63154459,165.9178009,4,0.253068,0.460460865,1.771060166,35.93671958,18.80910169,0.955556271,49.10092152,FALSE
25.6,0.045085821,4.208626643,35.85194016,4,0.0228835,0.100122954,1.090481483,2.444556746,132.5511398,0.981299256,193.4367728,FALSE
21,0.375007522,31.54221773,59.24840927,7,0.00787483,0.66440718,1.954128757,51.13721846,33.42178836,0.65579158,240.8846598,TRUE
21.4,0.311917671,16.87709038,52.66519547,7,0.028653,0.576876182,2.243342475,15.61313817,21.94674378,0.949211634,346.1142923,TRUE
20.2,0.542050786,15.06939922,23.33364677,0,0.00687373,0.449884166,0.843829246,5.854591233,211.5421371,0.46420383,42.10443295,TRUE
21.8,0.259441818,12.83515907,55.81646729,0,0.0732779,0.016045805,1.094269848,24.81286051,211.3604963,1.076711407,90.84948361,FALSE
24.2,0.08590926,3.814997945,73.6676178,6,0.0274085,0.128312727,1.028346943,5.903973907,307.4472584,0.896396943,315.3789809,FALSE
25.6,0.045085821,8.824244795,18.94260406,7,0.0488276,0.298380499,0.896269511,9.685183408,14.85815635,0.628840167,123.3050609,FALSE
22.7,0.171411509,5.247156685,13.44039822,1,0.000760421,0.120844337,0.907703043,8.217600031,25.97047257,0.79801227,16.18436876,FALSE
25.1,0.056759685,10.16163068,137.1759796,0,0.0255378,0.307568012,0.828272748,3.408069017,160.1124109,0.573522546,44.90396579,FALSE
19.3,0.820427065,25.8563024,193.0834503,1,0.0098717,0.524061696,0.903960186,27.74348092,106.2631054,0.430229278,124.4245446,TRUE
20.3,0.517654482,21.14136015,176.0687256,0,0.42161,0.392299097,1.852725726,36.32754126,45.16230623,1.125903097,354.0477732,FALSE
25,0.059434687,17.71971538,149.77565,7,0.0450788,0.258478513,0.83320466,10.09147606,189.4805645,0.617839158,244.4348908,FALSE
22.9,0.156329154,19.31626175,178.5289764,2,0.0031712,0.495415446,1.078100164,13.34269374,75.18415322,0.54399269,305.7529191,FALSE
20.3,0.517654482,21.1413602,176.0687256,0,0.42161,0.392299097,1.852725726,36.32754126,45.16230623,1.125903097,354.0477732,FALSE
22.5,0.187948982,18.12846074,25.48425484,8,0.041107,0.459026899,1.794908697,30.6236002,41.92757222,0.970997324,347.9351124,FALSE
18.6,1.132504611,13.0449326,187.2432861,0,0.254724,0.332838177,0.98324929,27.55217937,99.84970603,0.655986389,135.5459311,FALSE
19.5,0.748238376,26.7534217,83.35813141,0,0.204383,0.773037834,1.257071685,31.56069564,205.6186483,0.285307712,312.3745275,FALSE
19.5,0.748238376,16.22488337,177.0657501,0,0.0543609,0.157295322,0.931594966,26.21613896,30.79596171,0.785059436,161.8850792,FALSE
21.2,0.342010925,13.42518257,11.4581213,2,0.00600421,0.306140608,1.055976655,15.89806929,43.64071599,0.732699319,77.686904,TRUE
22.2,0.215794305,7.6385071,50.78534698,2,0.12965,0.150264235,0.972126442,13.11923057,53.78181622,0.826050606,257.3888723,FALSE
25.1,0.056759685,7.249393476,22.40743828,8,0.0570557,0.227785763,1.329787701,12.48128619,220.8720185,1.026880994,342.7454659,FALSE
24.1,0.089958039,5.798984638,34.55233383,7,0.0661108,0.219285018,0.901856701,7.06979385,39.07072065,0.704093038,25.10154406,FALSE
19.4,0.783501764,18.730259,127.6220551,6,0.124811,0.633932687,2.965013561,20.32584538,38.42502045,1.085394547,333.5576801,FALSE
19.4,0.783501764,22.05843194,45.87412262,0,0.12015,0.71536576,2.096774747,10.56600021,184.6678279,0.596813887,97.97753193,FALSE
22.5,0.187948982,17.33371632,179.6876373,3,0.0220646,0.511760083,0.943181034,3.304283491,18.97758693,0.46049863,238.2507748,FALSE
24.2,0.08590926,14.38910048,39.30669403,1,0.000598705,0.176136354,0.986318492,23.01931845,37.08913446,0.812591948,80.65477585,FALSE
28.3,0.013002893,22.72046847,194.0806122,6,0.000726728,0.276817966,1.138353516,2.232081969,54.11929722,0.823236812,15.73856969,FALSE
21.899,0.247879139,17.09428571,63.23924255,7,0.11536,0.594067817,2.052442752,9.103607057,169.3668771,0.833152568,133.5011639,FALSE
23.3,0.130028927,19.75496587,189.7237701,4,0.0301707,0.434187236,0.882770737,4.320042882,134.7222684,0.499482951,309.4918003,FALSE
23.9,0.098637028,6.454454185,38.14060593,6,0.0973158,0.614128424,2.807816619,3.2233591,30.48644766,1.083456623,30.13282492,FALSE
17.4,1.968067451,12.8396265,163.8669128,0,0.110097,0.120526115,1.26943078,23.98126223,59.21947923,1.116431219,97.53831793,FALSE
17.9,1.563291544,19.57676869,125.8634262,0,0.010566,0.417926239,0.718497691,7.341854914,82.00123323,0.418218653,241.1948951,TRUE
21.4,0.311917671,2.299510285,136.4725494,0,0.312635,0.194861282,1.604868937,2.453505618,344.6983519,1.292142119,272.465647,FALSE
20.4,0.494356193,16.5078481,192.224411,0,0.0538301,0.483442943,0.779253774,6.059105249,114.4535882,0.402529036,206.5407562,FALSE
26.1,0.03581294,9.871520648,14.87436199,7,0.0245829,0.430892475,0.77272222,6.031366604,42.06401483,0.43976203,36.33992604,FALSE
23.6,0.113250461,15.35602872,166.7345581,1,0.0135841,0.300504978,0.800808529,3.365302321,51.60300056,0.56016158,252.6458174,FALSE
21.8,0.259441818,8.711224956,126.357132,2,0.0848699,0.117604248,1.188950242,15.23965698,246.1373133,1.049124643,69.71710174,FALSE
26.5,0.029787906,25.39096753,150.039444,4,0.0010832,0.568658415,1.908086667,1.889263124,86.33599983,0.823037128,285.6882933,FALSE
20.4,0.494356193,16.50784276,192.2243958,0,0.0539712,0.483344487,0.779344351,6.057246558,114.4423845,0.402652556,59.59793608,FALSE
23.1,0.142573883,11.32298424,45.45613861,8,0.040644,0.411415822,1.270554212,11.51930232,265.7437492,0.747828106,61.49035761,FALSE
18.2,1.361570015,25.35735019,193.8359375,0,0.388359,0.462623343,1.100009023,28.79291805,94.28465311,0.591119172,228.1991974,FALSE
26.7,0.027166893,5.536902725,132.2553253,6,0.00139323,0.277250796,1.248622217,1.152998956,41.39305411,0.902440714,281.463541,FALSE
24.7,0.068240151,5.302803181,9.314876556,6,0.00961431,0.15282325,1.035166985,6.167736263,229.4109752,0.876969402,34.64263077,FALSE
22.8,0.163696721,21.4007228,114.6852722,1,0.0111133,0.146094815,1.011712434,32.18373125,72.96120151,0.863906494,169.6662346,FALSE
25,0.059434687,9.020120181,93.55497742,7,0.07034,0.125785699,1.160145479,15.56778673,26.96466473,1.014215769,232.6662078,FALSE
24.629,0.070508257,9.209993424,57.04135513,6,0.00713414,0.06649395,1.073686851,17.52635894,239.3844506,1.002293171,57.58746933,FALSE
18.8,1.032856481,26.44481256,187.3900757,1,0.185035,0.481599359,0.961901879,19.03363417,12.862112,0.49865055,59.66955873,FALSE
18.5,1.185877909,25.51586532,175.7755432,0,0.0711103,0.596204315,1.894142154,44.67699034,50.59134854,0.764846429,251.5968799,FALSE
19.4,0.783501764,15.25071261,143.1331482,0,0.0441825,0.493867433,1.169772516,23.6562442,283.4096823,0.592059966,326.3598227,TRUE
20.8,0.411187571,17.39447808,180.0648346,2,0.110815,0.483176196,0.897214184,11.6473826,222.2225909,0.463701647,142.8418281,FALSE
20.3,0.517654482,7.880271085,140.7630463,0,0.286413,0.150464868,1.374021944,17.73108121,208.1314008,1.167279914,345.2352681,FALSE
24.6,0.07145621,12.84814744,23.41330147,7,0.0276434,0.358994172,1.073380394,1.621136952,158.7964135,0.688043088,327.2879373,FALSE
19.4,0.783501764,15.25071672,143.1332245,0,0.0437754,0.493856485,1.169784152,23.65651905,283.3898259,0.592078662,277.9391966,TRUE
26.9,0.024776501,6.630326769,21.55417061,7,0.00942737,0.376755007,1.597967876,4.401313302,241.9541949,0.995925477,300.960775,FALSE
24,0.094197631,4.282842562,101.2598724,5,0.180427,0.445625332,2.070345832,4.358717157,203.142838,1.147747283,89.11477898,FALSE
25,0.059434687,17.66110657,1.023380995,8,0.00263167,0.718958256,2.696668594,3.909430745,84.78377629,0.757876444,10.20887051,FALSE
21.8,0.259441818,15.00971431,27.26691628,0,0.0265654,0.422701197,1.099992298,2.923107731,23.62340338,0.635024237,206.2787642,TRUE
25.4,0.049435619,18.31947999,45.51653671,7,9.30E-05,0.564931893,0.732105667,2.982160036,320.1096481,0.318515827,291.9408532,FALSE
24.1,0.089958039,9.00957113,87.69527435,6,0.0243907,0.104516262,1.091151308,8.629514878,124.7943616,0.977108251,239.8245646,FALSE
20.5,0.472106499,16.43752058,177.6241913,0,0.00471821,0.781393222,1.309761966,2.536137198,90.98654568,0.286322843,212.1138074,TRUE
19.1,0.899580388,12.60670039,57.9380188,0,0.117222,0.600065089,2.10103623,10.39392567,288.1311859,0.840277738,65.05943128,FALSE
21.4,0.311917671,10.29420404,65.11183929,1,0.0629519,0.158824467,1.009927265,19.81747745,271.7351131,0.849526105,96.26382045,FALSE
25,0.059434687,9.500371244,184.1437836,7,0.00360983,0.307849487,1.090902969,8.171848902,357.3666204,0.755069049,11.13840119,FALSE
19.1,0.899580388,16.89704572,127.428299,1,0.0957584,0.686529442,2.273613136,15.18687917,325.1423917,0.712710779,298.3306875,FALSE
23.6,0.113250461,10.81513774,53.06336594,6,0.095708,0.132291367,0.992568747,18.26133761,98.25575785,0.861260471,300.3678826,FALSE
19.7,0.682401509,11.60689093,97.76180267,0,0.000142954,0.614468558,1.417299916,0.650214691,127.1351985,0.546413681,286.7675469,TRUE
24.4,0.078350176,8.388458511,5.107132912,0,0.0135172,0.609949939,2.509106339,2.97822252,301.1907079,0.97867708,154.9980504,FALSE
17.8,1.636967205,30.88928302,168.2901001,2,0.389058,0.728652109,0.965178192,43.33364962,114.7278122,0.261899067,36.6941472,FALSE
21.4,0.311917671,11.84799219,58.51416016,6,0.0969831,0.433733404,1.620518535,10.11795157,246.4346201,0.917645514,224.8790141,FALSE
22.6,0.179489885,19.3976312,101.2035599,2,0.0238766,0.435852164,0.756233201,6.018634401,117.5898066,0.426627324,340.6872146,FALSE
27.4,0.019680675,13.25316474,108.5207443,6,0.0110091,0.158291038,0.907083075,4.856543022,103.126823,0.763499953,323.7169439,FALSE
19.6,0.714562102,16.85943842,191.5861511,5,0.277248,0.338138107,1.718048989,33.37287429,111.9216197,1.137111155,140.2132384,FALSE
24.6,0.07145621,11.49820845,57.78476715,2,0.00177319,0.223725357,1.086033033,6.064079965,295.675938,0.843059905,145.9860296,FALSE
23.331,0.128185818,17.25654426,151.5944977,7,0.00237486,0.446780374,0.982781726,17.91359254,123.0000073,0.543694139,332.5616475,FALSE
21.6,0.284472297,39.14429875,49.89960861,9,0.0904708,0.636968299,2.294224548,67.31014304,117.2373547,0.832876241,347.241205,FALSE
17.6,1.794898848,11.30760621,156.0983734,0,0.0364095,0.280150989,1.234490119,19.00452569,286.2729595,0.888646491,272.6033928,TRUE
21.1,0.358129403,12.40125268,70.80350494,2,0.124685,0.173751674,0.972268079,19.18671071,109.3871646,0.803334873,22.63049579,FALSE
24.377,0.079184464,8.845575042,60.34257889,7,0.00794174,0.412240211,1.321203327,10.07092369,260.8993102,0.776550189,88.98118425,FALSE
19.3,0.820427065,26.97021458,113.8883667,0,0.00157423,0.610991398,1.624329416,4.76420033,110.9782393,0.631878115,254.7154243,TRUE
18.6,1.132504611,28.93788873,91.65632629,0,0.215428,0.171168272,1.394617519,57.26480537,122.5748553,1.155903248,276.4863677,FALSE
20.1,0.567596853,12.86863537,114.7109146,2,0.127091,0.319860495,0.97579214,12.52256077,309.7356423,0.663674782,332.4291369,FALSE
20.8,0.411187571,8.388265851,44.77741241,5,0.0982809,0.63915842,2.781871603,8.089577437,352.6852774,1.003814944,28.68664188,FALSE
26.8,0.025944182,18.03933299,130.5773163,6,0.000366551,0.255733578,0.958346138,13.92339309,65.46708499,0.713264851,182.6075494,FALSE
24.2,0.08590926,8.026648989,11.11297894,7,0.0473655,0.581856908,2.455073509,5.082350155,309.3334214,1.026572028,172.5798037,FALSE
17.1,2.259643771,15.49532114,125.7602615,0,0.257022,0.495579659,1.974222222,28.5408836,120.1718928,0.995837847,139.7022251,FALSE
19.4,0.783501764,16.57628891,190.1534271,0,0.0249707,0.381514939,0.776595414,12.18548023,220.0651,0.480312662,330.6324316,TRUE
23,0.149293183,8.821179154,104.2689743,5,0.0986353,0.3276733,1.446329673,16.84566141,151.8312924,0.972406056,212.4013446,FALSE
28.4,0.012417666,2.980610669,43.92705536,3,0.000330436,0.08300439,1.010232593,1.439038908,43.46608958,0.926378853,337.0582411,FALSE
21.1,0.358129403,15.51578275,50.19174957,1,0.0653157,0.441355614,1.637553215,17.01067246,140.6333818,0.914809911,223.1073323,FALSE
21.8,0.259441818,1.956978332,92.55844879,1,0.219831,0.340681985,1.823869947,3.533539344,0.907557586,1.202510313,314.3195543,FALSE
24.5,0.074823838,11.88996764,82.68623352,7,0.0506822,0.151509307,0.972346831,16.11294968,105.0913069,0.825027237,44.32149232,FALSE
21.3,0.326617897,17.08836423,103.806366,5,0.191656,0.287896403,1.448157318,26.06899314,147.8287305,1.031238035,204.4934403,FALSE
23.9,0.098637028,12.26465912,9.400574684,7,0.00665687,0.625257354,2.425726741,4.215487042,146.5461037,0.909023257,197.9997694,FALSE
19.9,0.622357573,8.168910991,27.96445465,0,0.00930409,0.25010244,1.247573944,13.74615531,333.3319042,0.935552657,333.1243513,TRUE
